N;Mode;T_0;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;kfT_0;kfT_1;kfT_2;kfT_3;kfT_4;kfT_5;kfT_6;kfT_7;kfT_8;kfT_9;kfT_dot_0;kfT_dot_1;kfT_dot_2;kfT_dot_3;kfT_dot_4;kfT_dot_5;kfT_dot_6;kfT_dot_7;kfT_dot_8;kfT_dot_9;rwavT_0;rwavT_1;rwavT_2;rwavT_3;rwavT_4;rwavT_5;rwavT_6;rwavT_7;rwavT_8;rwavT_9;ma13T_0;ma13T_1;ma13T_2;ma13T_3;ma13T_4;ma13T_5;ma13T_6;ma13T_7;ma13T_8;ma13T_9;ma55T_0;ma55T_1;ma55T_2;ma55T_3;ma55T_4;ma55T_5;ma55T_6;ma55T_7;ma55T_8;ma55T_9;ma144T_0;ma144T_1;ma144T_2;ma144T_3;ma144T_4;ma144T_5;ma144T_6;ma144T_7;ma144T_8;ma144T_9;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;Lfc_0;Lfc_1;Lfc_2;Lfc_3;Lfc_4;Lfc_5;Lfc_6;Lfc_7;Lfc_8;Lfc_9
2122;4;44.0931043033493;45.4892057606065;44.5346213826416;46.7471253492808;51.049848415979;49.2360629160663;47.2489333160889;52.2421272334891;45.4542891791224;46.9914437350575;43.0752004364721;44.1485014668421;43.1058233342382;45.4627797152055;49.6446860064006;48.2006136849017;46.0491274122288;51.3502778239186;44.2164961385369;45.762437681871;0.813537996618826;0.788170266626192;0.820419110841605;1.3470361196395;0.909972339113974;1.32175644906585;0.918537496564042;1.48749907504909;0.852626020485924;0.873699726335858;26.35207814346;25.1786545257022;24.3788808247214;25.1590457901765;25.9144276314921;26.8696882200365;27.0960826745469;21.0101693556295;27.2448859020431;27.8817108147563;44.5961228561889;46.1927922376675;44.109697783325;44.457319081438;50.0320649402728;46.9326623389207;47.2190421918918;50.7985572790475;45.2042065305512;46.540724701128;44.5374208981244;45.9798722115041;42.2834788763485;45.6404084599926;46.7287383231982;45.0462406795756;45.3472727949857;46.1737306560353;45.1318806490652;45.6778338082626;45.6148305430599;46.3081012765433;45.9932069016136;45.1025611480183;46.0366536747255;46.1565114138741;46.579108035481;47.2363850224467;44.5571818855348;45.6792517102997;1;1;1;1;1;1;1;1;1;1;44;44;43;40;44;44;46;45;38;44
2123;1;43.0092528190684;43.6032092468385;42.5629789386591;46.0968858767659;49.9714821570334;49.2233371623754;45.3882774443274;52.2134106939648;43.7938173252255;45.6118755984517;43.8997867050644;44.9397809047809;43.9351541128009;46.8310479361023;50.573318810136;49.5411145940126;46.9694723761026;52.8509642846404;45.0728718263195;46.6450881001304;0.661532409532436;0.789018459221023;0.697443661815381;1.01215704286648;0.580860843087103;1.0503217086834;0.946034456355472;1.35977127214516;0.842098734713509;0.763097695188749;26.9466866891613;25.7436820477782;24.9188576022306;25.6916845870474;26.5075640893176;27.4456229468717;27.6966811343377;21.4544598743417;27.847552636858;28.502594481113;44.4821561465731;46.0328793908435;44.026326926829;44.5653594857253;50.118710655348;47.1281888702196;47.151652275267;51.017046528759;45.2374234778856;46.6224602160662;44.2499616618324;45.680990015509;41.9851994228511;45.3950128000086;46.5787173114164;44.8905641565109;45.1825571540163;46.085824012416;44.9080205593802;45.4519639511798;45.5673801507847;46.2879939149379;45.9532764361984;45.074284030173;46.0280658431324;46.1662743736865;46.5457517613951;47.2670932740517;44.5146455283653;45.6571464834486;1;1;1;1;1;1;1;1;1;1;45;45;44;41;45;45;47;46;39;45
2124;4;47.3001006016871;47.8508073899588;47.1066295850072;51.0477676756522;53.8997514731108;53.422374543939;50.5826582642042;56.8710851478938;47.7117089194001;49.6083439405937;44.5933077395438;45.7537295161359;44.6646145160283;47.8855831379066;51.1897324007831;50.6244871149598;47.9407060441143;54.2455757194083;45.941253122222;47.4370408346361;0.106909415694977;0.405988366230279;0.166434945013693;0.232258189908795;-0.105579087691646;0.431407402709833;0.568409995183793;0.770160208755963;0.441362729343448;0.266627294438722;27.4712171144474;26.237221137822;25.3960464211971;26.168544064712;27.0417338940547;27.9558837490254;28.2142218392218;21.8373287769503;28.3730843570041;29.049990025629;44.4033150554092;45.9130313938285;43.9845066982478;44.7664517443521;50.213670812219;47.4089419147073;47.1323796894141;51.2996805059302;45.2907636228375;46.7303065573299;43.9996038173481;45.420971284985;41.7321773628093;45.1576249712896;46.4653460563158;44.7936010207247;45.0709684490498;46.0531930499674;44.6747792427456;45.2711778574698;45.5243137497034;46.2739725575546;45.9168409912847;45.0543325214829;46.0252411043869;46.1861104808683;46.5178719073384;47.3074055628129;44.4755607117687;45.6425858475797;1;1;1;1;1;1;1;1;1;1;46;46;45;42;46;46;48;47;40;46
2125;1;45.4813687395554;46.7567816289684;46.3152023214753;49.166531391922;52.047834247361;52.2962075392276;49.1917591229017;56.1277782361301;47.5683295024289;48.8293776208215;44.7095329290985;46.1728059005324;44.8487529824159;48.1378565118689;51.0986129095223;51.0719030813785;48.5176349248297;55.0335251111865;46.400940156271;47.7202552412562;-0.235328484508825;0.061613318486482;-0.301014981265952;-0.37611549273741;-0.590489148173454;-0.077167588013916;0.292867012270437;0.277962924405389;0.020607056096694;-0.18252174505939;27.6795620354997;26.419778519677;25.5828722217095;26.3562933000414;27.2683243635818;28.1420667067991;28.3947306620884;21.9631206920214;28.5642498684294;29.2608343743871;44.3343348196978;45.8109821926196;43.9685063189177;45.0200298205711;50.2808146442062;47.7263853194139;47.147951615853;51.6144479064275;45.3408366363735;46.8287942343456;43.792422586331;45.2108981114756;41.5298893525881;44.9310908542337;46.394979645194;44.7539865358844;45.0199850543599;46.0805407282731;44.4397886599045;45.1415382056356;45.4853779307851;46.2668216074059;45.8847330405843;45.042664438625;46.0275179921501;46.2162384298325;46.4979003051493;47.357021013094;44.4421487157283;45.6361971967999;1;1;1;1;1;1;1;1;1;1;47;47;46;43;47;47;49;48;41;47
2126;1;43.9371416224055;46.6996260958844;44.4972973769935;47.8491786580472;50.3496136350246;51.3071965680454;49.1420917437023;55.4430448558771;47.1064628460882;47.8350549599056;44.4648468423865;46.2391638203331;44.5453331893984;47.7630082819789;50.5033128566702;50.9942253760594;48.8075930528544;55.3115222609021;46.4256607355897;47.5393547974254;-0.215676428436188;-0.14500361805642;-0.445711077071698;-0.637299728311112;-0.700574648136681;-0.292118071941961;0.227373063097008;0.092833984096096;-0.19723166811173;-0.382792006858718;27.6231481068596;26.3504220695892;25.5330041594217;26.3075752271402;27.2404466848794;28.0649880347706;28.2962103084486;21.8830278265259;28.4884079606525;29.1989244251558;44.2150712354056;45.6834584663537;43.925084051153;45.243721552812;50.2559638765156;48.0087172776351;47.1535529411476;51.894535831508;45.341992807916;46.8574038684508;43.6215333100351;45.0510323012487;41.371318287977;44.7077217097252;46.3611472465029;44.7611654024133;45.0260421116706;46.1607125764933;44.2018864589953;45.0575594790891;45.4496541244531;46.2664979352579;45.8566924287462;45.0376793874372;46.0337642834815;46.2558432809528;46.4875768852529;47.4154628643295;44.4164403647202;45.6380212185253;1;1;1;1;1;1;1;1;1;1;48;48;47;44;48;48;50;49;42;48
2127;1;43.6677847031723;46.1775383890806;43.3834604209497;46.3042243900652;48.8882743386676;49.4864901308957;48.2232568784054;54.5901846742114;45.2243311575846;46.8295574221938;44.2329629504126;46.0877442306903;44.0851942544699;47.1125211525997;49.7855505948397;50.6876808381984;49.0199993913021;55.3907057576882;46.2154003100674;47.1451974628602;0.040741812217115;-0.127680767850147;-0.287507411135963;-0.542171561198448;-0.474565852967481;-0.169545537479541;0.429986853792793;0.233657485384574;-0.083232265672425;-0.284320830010566;27.4566371828099;26.1919411278213;25.3904165314599;26.1727708105136;27.1139319237351;27.8914941748491;28.0883262127009;21.7288465776097;28.3165448410575;29.0357742565631;44.0369336980896;45.524672192971;43.8323695851149;45.3982549816234;50.1273946403564;48.2293108234734;47.1416383512048;52.1183651514556;45.2884713292688;46.7947900059873;43.4820253095622;44.9387151417144;41.248500277595;44.4887678217999;46.357238070897;44.8057272882044;45.0855469481676;46.2867246291701;43.9675145946805;45.0113862023509;45.416417185887;46.2721860200423;45.8320175528348;45.0374735619387;46.0426875038401;46.3031784621852;46.4875185666048;47.4818367426268;44.3984436800334;45.6478937411045;1;1;1;1;1;1;1;1;1;1;49;49;48;45;49;49;51;50;43;49
2128;1;43.2537313855261;44.4858568967215;42.5862888585031;44.9431751196391;47.6417138056588;49.011254000015;47.8964343901086;53.9587235739615;44.7540520459239;44.9224964528738;44.2557922436811;45.9437443635273;43.7797299980971;46.5532987717744;49.2921691590142;50.5041071372046;49.4343229110134;55.6084934169148;46.1188789077114;46.8419420136519;0.411747399660079;0.127782966672037;0.041330488912008;-0.247585063432963;-0.094785135793403;0.092974165364172;0.748752139108701;0.530412927985823;0.155664939702814;0.048856374520119;27.3609406341767;26.1183766241795;25.3192084135269;26.1178898027705;27.0634542608095;27.8022116624399;27.9569992534356;21.6422548706118;28.2288118975555;28.9609451704163;43.8390697465088;45.3464200302597;43.6994937972809;45.4892407294517;49.9229534617961;48.4005414633502;47.1325421790622;52.3071030468323;45.2003095171284;46.6580993729128;43.3757019776314;44.8715116761764;41.1573094521205;44.2822422156848;46.381730449467;44.8837253440895;45.1968784668568;46.4563128053862;43.7471574314934;44.9983823815122;45.3850181851623;46.2823718213605;45.8101535008111;45.0406699437255;46.0531901592676;46.3561857477462;46.49703792555;47.5560256363432;44.3868451526062;45.6650303878929;1;1;1;1;1;1;1;1;1;1;50;50;49;46;50;50;52;51;44;50
2129;2;42.5502120012617;44.0072480684413;41.6143481322243;44.366809367925;47.5007801096231;48.9759813985996;48.434346886174;54.6001050699664;44.5737985968198;45.544015916393;44.6591002231059;46.0643317419173;43.8108548779762;46.3007773953369;49.19352882225;50.5935312336042;50.181314222271;56.1387281805021;46.2740217411764;46.8864803679962;0.677481504183143;0.333951897117767;0.320414428098256;-0.058818047640126;0.108126918595335;0.259121912178976;0.900519756798077;0.641400612464197;0.25008691711981;0.242776550768926;27.4421699606473;26.2229890032848;25.4148140659816;26.2386918533242;27.1897409289421;27.9049434489897;28.0128088256386;21.7051757167228;28.3350596969648;29.0770935827618;43.6828310667897;45.1817991467219;43.5663659487667;45.5533091385801;49.7075638973006;48.5662892974406;47.1733310173372;52.5149220724985;45.1221987455922;46.4995229447452;43.3095919577735;44.8490469907437;41.098624064478;44.1011557400048;46.4386014101517;44.9954603669031;45.3603051835996;46.6712147853981;43.55515208126;45.0183977696496;45.3533422187748;46.2943356111883;45.7895831746492;45.0447160350483;46.0635286795273;46.4120593217087;46.5137847833566;47.6372633339456;44.3799894569324;45.6871454393187;1;1;1;1;1;1;1;1;1;1;51;51;50;47;51;51;53;52;45;51
2130;4;47.19645862189;48.2276731155904;46.254558136425;48.4791708142775;51.6117306932653;52.5701972985547;53.1222560883278;58.7286265563121;49.1842509837852;48.9380662934067;45.3621806226968;46.4187973712871;44.1500767708434;46.2649892915101;49.32599255986;50.8695751754423;51.1073433931726;56.8075274588914;46.5518923121231;47.1464274835906;0.373603199377818;0.09716392764964;0.143403159858477;-0.337868506935282;-0.199329900503962;0.073949649134642;0.568103348490415;0.255266295827811;-0.134481940622392;0.04830007745523;27.6385120128635;26.443840621304;25.6172983674007;26.4768197097666;27.4334609540654;28.1350501414307;28.1959602970005;21.8701488560765;28.5746552385496;29.321433003561;43.6405211489929;45.0977011352744;43.4955369988669;45.652574636439;49.5643286733483;48.7838170671722;47.3308653709617;52.8139165785249;45.1134653734245;46.4027773357264;43.2924449079485;44.8737562690191;41.0779824848762;43.9588754071822;46.5352957136176;45.1420512366302;45.5752354760743;46.9350122363064;43.4035933410496;45.077314761003;45.3175304152219;46.3049021740925;45.7668659001894;45.045491507375;46.0711274262512;46.4669145348991;46.5331861227272;47.7228581060756;44.3743474237892;45.7104609275442;1;1;1;1;1;1;1;1;1;1;52;52;51;48;52;52;54;53;46;52
2131;1;46.9559961515171;47.7517564103289;45.0939863609123;46.8466353240234;50.5354429172533;52.3868808516425;53.0054416842353;58.5027737949766;47.2378573193248;48.289612888671;45.7575093377781;46.5304337704751;44.3038770999377;45.9402333266095;49.1410149917342;50.9549576710023;51.6949152732455;57.0837289312512;46.4292326966752;47.2043466838174;-0.069976925925131;-0.211320116765175;-0.075843263108986;-0.642631775570547;-0.536681776481521;-0.176001320059872;0.142137572176201;-0.210054529650605;-0.44926610196246;-0.173549500506039;27.6731945406208;26.5053805683512;25.6647041919988;26.5605573512488;27.515790341449;28.1921774180615;28.2157661732383;21.9070231046633;28.6553529653621;29.3876299997127;43.7481949990605;45.1395802666602;43.532753881392;45.8245655490712;49.5317391579937;49.0866956259903;47.642675087262;53.2429595590174;45.2081223860879;46.4179248647822;43.3298775436833;44.9463235798946;41.1005481356064;43.8637771303028;46.6757583012537;45.323223245193;45.835721790171;47.2473127800212;43.2981507436706;45.1794204388217;45.2728769336301;46.3096609268801;45.7376492025539;45.0376036768844;46.0720534270409;46.5161302000145;46.5499057631857;47.8078071381304;44.364930776717;45.7294262209261;1;1;1;1;1;1;1;1;1;1;53;53;52;49;53;53;55;54;47;53
2132;1;46.93121154413;46.7976255185695;44.6995060650471;46.1976583148971;49.349868293164;51.1107668136208;52.6457482541631;57.8858654085424;46.2817145190505;47.3769640814772;45.6984452908539;46.321427857543;44.2309253546259;45.3009929110236;48.6025980281321;50.7778910769082;51.8448293426881;56.8793164845425;45.9789479934227;47.0285305164095;-0.400420639744023;-0.36486726117685;-0.2034689199241;-0.814134876758974;-0.636322305784509;-0.267240719765133;-0.145499445024585;-0.470645667220451;-0.551222214938135;-0.223117387782712;27.5213931937538;26.3791301899997;25.5299160221593;26.4578488372527;27.4038804801161;28.0463297834637;28.0457525011385;21.7914605972089;28.5368727951245;29.2431128314553;43.9677428804499;45.2895744288114;43.6573165612882;46.0338817179875;49.5709520545435;49.4526553855062;48.0847542877601;53.7700706365884;45.3746699376528;46.5279481984891;43.4137636851076;45.058411201849;41.1619507565524;43.8117222930096;46.8499326019175;45.5315740758378;46.124149895954;47.5947755898795;43.2303964592909;45.3195937026096;45.2149861804519;46.3043298922319;45.6978984363771;45.016495023812;46.0620425820343;46.556139127856;46.5595681644905;47.887067746458;44.3463886843172;45.7393197695349;1;1;1;1;1;1;1;1;1;1;54;54;53;50;54;54;56;55;48;54
2133;0;44.1492359079957;44.7520703978336;43.3681360436197;43.5721311997588;46.5787149344606;49.7821723354009;51.2626341962335;55.2729574468745;44.4990435605211;45.7027525474981;45.2871664907556;45.9470217124141;44.0210406087145;44.4740140248007;47.9460603295577;50.5004839762792;51.6923628378664;56.3930576800407;45.41409661809;46.792464796489;-0.351646107949895;-0.278991354996839;-0.156724159628451;-0.685711584827518;-0.356144961700667;-0.153831335940294;-0.153654379493125;-0.325578531273477;-0.385359262263352;-0.040029288636485;27.2776886264099;26.1506159772068;25.3008990806849;26.2568024010528;27.1836648957906;27.7906533705101;27.7822381215717;21.5966187662672;28.3085356622284;28.9834301073666;44.2328698967088;45.4920486736533;43.822335314812;46.2171145235603;49.6146890059596;49.8301200625009;48.5970599999752;54.3276898723373;45.5644501258649;46.6879611368902;43.5294123126984;45.1984419484217;41.2577822874693;43.7957989738844;47.0425076105538;45.7562202908449;46.4179172820167;47.9590870287763;43.1909373659865;45.4873804853337;45.1431944490672;46.2880061597229;45.647458009191;44.9813646699981;46.0397991976101;46.5858803498293;46.5605569474451;47.9588908783422;44.3167018806947;45.7392170794877;1;1;1;1;1;1;1;1;1;1;55;55;54;51;55;55;57;56;49;55
2134;2;44.2840585461724;45.5278553487542;43.9937443923743;43.0468836369611;46.7742748683216;50.307145983262;50.63312682863;54.7080738382443;44.2741213904736;46.5992128895161;44.9259911996431;45.6643323317739;43.8591168442756;43.7752229295447;47.5726829598091;50.3366518967514;51.5262791314787;56.0510420687821;45.0163579452856;46.7440861249689;-0.189697157243235;-0.192313975160608;-0.062442677195534;-0.438237921280981;0.018467048874962;0.045230687206566;0.031343442537141;-0.01941880592117;-0.140107923384697;0.159552618157882;27.1076568615899;25.9861951730071;25.1393471172417;26.1194634025091;27.0214471195733;27.6070399868097;27.6004812002027;21.4594512025003;28.1461014162016;28.7906245512586;44.4839198097698;45.6949440558243;43.9824481858434;46.3142831780538;49.6083718448046;50.1696022794533;49.116446071733;54.857207690143;45.7314120231096;46.8533801620251;43.6602775363586;45.3519483183519;41.3834564528536;43.8091136130881;47.2379886346252;45.9855853471721;46.6936944945917;48.3208833862155;43.1756046382588;45.6711337965363;45.0579176344287;46.259995184354;45.5868641586178;44.93162973254;46.0045898822656;46.6048930787333;46.551371071262;48.0220635843512;44.2743856056702;45.7293599561248;1;1;1;1;1;1;1;1;1;1;56;56;55;52;56;56;58;57;50;56
2135;3;46.0220890742082;47.1170562065337;44.8665720492305;44.8717147931677;48.425336600834;51.1288977142178;52.6268224255729;57.0491360884855;46.0577156609508;48.3012437847046;44.7309476644795;45.4696689354618;43.7876807004029;43.3280959437936;47.5800915014222;50.3688787506913;51.5483773108138;56.0264428694145;44.8702119860333;46.8961383535811;-0.048640927062113;-0.122697766148253;0.109616119056773;-0.205880052159214;0.334740701955947;0.329306310469155;0.244818425306204;0.173477560279031;0.041082012955437;0.355190481300811;27.0618582267555;25.9423712537007;25.0945824085582;26.094016135371;26.9721615141808;27.5503381824928;27.5453313703272;21.4192573029617;28.1031185130043;28.726022138072;44.6862940778071;45.8639857683271;44.1031149187555;46.292486568174;49.5284046483622;50.4351709889771;49.5989154087052;55.3188050137437;45.8504654233455;46.9918193927002;43.7916847108883;45.5038719187839;41.5359558100636;43.8497303762983;47.4222268888995;46.2091844348485;46.9387003684445;48.6658844995529;43.1875385549956;45.8577885126681;44.9646537193915;46.2222236935783;45.5185081845384;44.8702880089894;45.9588485676371;46.6150142611043;46.5328488411266;48.0788330932098;44.2213653819557;45.7124654860831;1;1;1;1;1;1;1;1;1;1;57;57;56;53;57;57;59;58;51;57
2136;0;43.8613979745983;44.4524401443954;42.8542587609325;42.1150683784569;47.3441404415471;49.5284206436486;50.7006011658735;54.4395049958209;44.4834462182914;45.8393187451508;44.6591342101371;45.3242880629022;43.8717604577306;43.0943454922589;47.894937142455;50.6739380905646;51.7695182098391;56.1850801047774;44.891758912077;47.226523359855;0.366775817151934;0.254917720403557;0.562359287498696;0.315036839963385;0.771676458820078;0.822427795103922;0.695555623703335;0.479846386831883;0.405572483742433;0.823385795281989;27.1244793207321;26.0054933840669;25.1485453682021;26.1683261886231;27.0223282348282;27.5984055240175;27.5990960399802;21.4665095891392;28.1694701939605;28.7754842106001;44.8136592491923;45.965614035144;44.1555654853836;46.1282801242192;49.3695896864408;50.6019606094225;50.0219346316733;55.6785100172434;45.9007512577683;47.0790271366779;43.9098988741533;45.6379153573722;41.7111281325022;43.9170570423541;47.5836250750185;46.4184973646328;47.1485017173871;48.9866983963795;43.2316650587877;46.0319779745798;44.8725765042358;46.1783106708934;45.4468540704572;44.8034895434199;45.9073113368851;46.6204898947361;46.5095207808482;48.1343899778506;44.1620245692583;45.693201221412;1;1;1;1;1;1;1;1;1;1;58;58;57;54;58;58;60;59;52;58
2137;3;45.2123676820754;45.1103926960184;44.6772321786272;42.8562107864406;48.6971352646123;51.6854968229443;51.8917070994373;56.3337093429558;45.7235087363411;48.2537229412929;45.0034753544215;45.5558756113878;44.4102206838585;43.3828815127386;48.6493465075441;51.4767650272915;52.4454065298905;56.6693536298893;45.2760613890209;48.0321443011861;0.866316265489014;0.756660840780526;1.09556429366411;0.923941633077291;1.21013208584736;1.33349744586229;1.17525386698668;0.522981556579779;0.860764495002038;1.28193864028117;27.4331865329691;26.3093369590522;25.4312946803066;26.4760106118718;27.316586419413;27.8987953163768;27.9084640595666;21.717140842612;28.4979841760336;29.0861517358161;44.8720705957363;45.9951915088457;44.1506890503782;45.8408414746928;49.1635603273884;50.689100878388;50.3911689265761;55.9349804649463;45.8868194951342;47.1237529258875;44.0143946630253;45.75195352216;41.9050258338566;44.0073641056408;47.7263184588995;46.6181126584019;47.3313601758157;49.2909458533223;43.3112530363153;46.1904658240812;44.7888560408523;46.1299613687643;45.3753540941472;44.7350984091772;45.8529936161397;46.625151393068;46.4854349797235;48.1914387171466;44.0988913418616;45.6745299041989;1;1;1;1;1;1;1;1;1;1;59;59;58;55;59;59;61;60;53;59
2138;1;43.86320633055;44.4599525682415;42.8094774157605;42.2496008387329;48.207119140857;49.9627751110972;51.5451237120125;56.1076140781991;43.7569786454446;47.4348198875506;45.8406821156455;46.2896849403243;45.4750029647729;44.2831833306728;49.8413718973971;52.7875293906935;53.6062849812061;57.2112288177572;46.1056641508082;49.2935524631224;1.50381008103697;1.30146009018701;1.7671697363191;1.52621220802218;1.6641150794634;1.90318183340963;1.58747709677953;0.2462003155442;1.50090437135406;1.7844203214849;27.9970716011648;26.8630270545993;25.9561545687049;27.0287483936896;27.8626821298855;28.4661494442742;28.4891711719009;22.1935513764872;29.1007043507057;29.6776961335928;44.9036219507269;45.9799719777112;44.1311202940574;45.4944798112183;48.9681460279085;50.7546607177981;50.7376843485589;56.1214249195987;45.8356509002726;47.1695301156221;44.1140615806954;45.8540015602671;42.1197871409001;44.1212401738654;47.8637391049582;46.8215295243368;47.5031021067104;49.5933929599003;43.432040336239;46.3418847749375;44.7207031594242;46.0804643530066;45.3082651739012;44.6689925302787;45.7990145735688;46.6338045010644;46.4657562479811;48.2522731443068;44.034934672437;45.6602423490428;1;1;1;1;1;1;1;1;1;1;60;60;59;56;60;60;62;61;54;60
2139;4;47.4176254666616;48.423048317366;47.8338539889549;46.9418002905218;52.0498261968769;55.1201147539492;55.2165594405162;60.4916819011834;47.5979253677229;51.6110689746263;47.3381179827432;47.5897417758043;47.2390671165425;45.8113788178603;51.5078152578789;54.6959519891316;55.2068580268357;57.503837264101;47.5993434540701;51.0788440009387;1.83381894811994;1.53276275102355;2.07146409063839;1.73266498765603;1.79903352677973;2.06991653619822;1.5491120653647;-0.580698501806369;1.84501148606467;1.96484432400058;28.8366391320231;27.6979025440536;26.7504373754009;27.8609746864044;28.6841747320657;29.3296869171054;29.3828095851998;22.9357359063992;30.001043053667;30.5851218660202;44.9906334266152;45.9889626730798;44.1792933696233;45.1979664895879;48.871435180822;50.8866319723608;51.1291189682801;56.2889405893349;45.8129373613908;47.2905529788426;44.2196814476537;45.9566328667969;42.3605676913958;44.2594027955654;48.0097388124434;47.0434649105345;47.6797200709613;49.9018049748723;43.6004774524344;46.4963535851753;44.6741672769395;46.0338387528435;45.2488941433607;44.6084210625576;45.7484836436663;46.650546233605;46.4549812423495;48.31673101152;43.9731056836146;45.6531150787832;1;1;1;1;1;1;1;0;1;1;61;61;60;57;61;61;63;0;55;61
2140;3;49.4686967497754;49.4985049167402;49.5033912672286;47.8178050074321;53.8916431188979;57.6031023831192;56.9065621625731;57.8426383478524;49.6065062350145;52.7434001364253;49.1761847242947;49.1224029219815;49.3140856284002;47.5468431372382;53.3141741202954;56.7808671045992;56.7859445276912;56.9509989824131;49.4486382163462;53.0499047372309;1.89145212722781;1.62823012488412;2.14044140692666;1.77667078142665;1.7382981696438;1.91922453434761;1.07649860588948;-1.31816550279513;1.91180736357403;1.94112308222133;29.7259838914461;28.5987126315348;27.6119803142564;28.7633869359207;29.5532611042191;30.2638762354086;30.3678459160587;23.7757808180079;30.9651741667068;31.5701552648484;45.2116542835657;46.0928532850391;44.3865036717114;45.0478411461941;48.9487045962995;51.1713801733664;51.6213701201248;56.4575802049656;45.9032206474278;47.5628213791128;44.3456347239627;46.0733942200182;42.6368283543332;44.4227968344501;48.1781095563491;47.298854392541;47.8761958076773;50.2146754661243;43.8236572689782;46.6665806041619;44.6549096197144;45.9948115765241;45.2015382667958;44.5571296119869;45.7053942911263;46.6794140343721;46.4562116618816;48.3819480293878;43.9184945591024;45.6561558201071;1;1;1;1;1;1;1;0;1;1;62;62;61;58;62;62;64;0;56;62
2141;3;51.1283640068781;50.7332243500013;51.7984911599989;48.7417886106787;54.8420324765899;58.4259970354261;59.3884985046096;55.6514463525917;51.4691377847551;54.3315643669332;51.0787691467168;50.7513896414882;51.465420596656;49.3296357118315;55.0601718835162;58.7181449805248;57.9078827597345;55.6460994348551;51.3741152838504;55.0090972390615;1.7416353136964;1.65557645737667;2.00550729300131;1.70232307977007;1.59584185932954;1.58264413927616;0.192216119830013;-1.80224727341824;1.73338940067801;1.64928390610341;30.5480228320685;29.4373171077634;28.4209902187737;29.6074963134792;30.3469560335952;31.1449461490524;31.3262697136183;24.5994006668164;31.8632277689411;32.4908734042487;45.5919021123258;46.3262885689846;44.7887260850906;45.0812505296279;49.2201371751808;51.6400868092434;52.2187505152317;56.5776027607136;46.1519312556031;48.0170296309875;44.5024387225454;46.2113586789928;42.9525702131041;44.6117282909726;48.3769974961776;47.5939897389137;48.0989213755243;50.5186663286003;44.1000368167728;46.8614142178342;44.6650739851638;45.9634909447396;45.1654579697276;44.5148428946021;45.6709535000293;46.7200868780745;46.4666097609467;48.4389607240206;43.872645033015;45.6686799960568;1;1;1;1;1;1;1;0;1;1;63;63;62;59;63;63;65;0;57;63
2142;3;53.1438618495486;51.5069654276015;52.6045876134001;50.8365862556386;56.4344480255758;59.4084236241282;60.0083847272755;53.7100531139599;53.3615696971443;56.5325205969155;52.8393365400303;52.4107728427459;53.4859790829088;51.0501939416184;56.669885117718;60.3289966602912;58.1436628625252;53.8472095258137;53.1301247869613;56.6951419913972;1.39293921798663;1.60840173883492;1.72821664879724;1.39402213597083;1.3226132846146;1.00779092215487;-0.826577600231537;-2.03904650829033;1.32779271682734;0.958749317195129;31.2220650958228;30.1163088821014;29.0890790144041;30.2987177873191;30.9748000531399;31.8780134253271;32.1773311281111;25.3185500230348;32.6001489346787;33.2496819527155;46.1167464894824;46.69610743652;45.3799330542105;45.2948149096323;49.6638296924501;52.2719358741142;52.8705628112872;56.5804955313244;46.5561802076138;48.6452723406344;44.6923264108625;46.373576092202;43.3048169956488;44.8239199643187;48.6069588158449;47.9257026200236;48.3422306164398;50.798162356467;44.4191731887569;47.0824417477005;44.704755859739;45.9381423522132;45.1379844400291;44.4796081986825;45.6462486616852;46.769317939999;46.4798820858484;48.4795491134758;43.8343825662008;45.6886930906295;1;1;1;1;1;1;0;0;1;1;64;64;63;60;64;64;0;0;58;64
2143;4;56.42759338846;55.823990702192;57.4524792745838;54.8980316940676;59.92949620946;64.2087501349255;57.4270040305283;51.0088653648924;56.9865735374179;60.8535365630229;54.2549324409733;54.0374420029564;55.2460818141852;52.4741733080595;58.0144410120345;61.3835401656894;57.3436869117695;51.8034844908997;54.4868917435542;57.7079112645283;0.913245799279251;1.30906713202834;1.1395505159721;0.814787030198453;0.872139592387483;0.046334073516603;-1.64018263709519;-2.05755409611059;0.741288290929326;-0.157409180323566;31.6652828957736;30.5403993579107;29.5231433880999;30.7508413187554;31.3499238353952;32.3700258302531;32.8196247782091;25.8437317906778;33.082245143313;33.7628192129066;46.7459954369381;47.1842952135068;46.1241733776669;45.6601546439616;50.2389340228708;53.0208178300132;53.4830511682298;56.4042248655791;47.0835727495972;49.3997847732037;44.9121033699256;46.5612456722794;43.6859480840566;45.0569224252162;48.8654337078191;48.286699807835;48.5918748946023;51.0414053161992;44.7680843802601;47.3251706956587;44.7732486165103;45.9184836676887;45.117394065994;44.4505686122285;45.6360964598482;46.8235680344303;46.4884233906463;48.5001351607462;43.8029987622497;45.7139698471912;1;1;1;1;1;0;0;0;1;0;65;65;64;61;65;0;0;0;59;0
